machine_id,timestamp,temperature_C,vibration_mm_s,rpm,current_A,status
CNC_02,2026-04-11 16:32:00+00:00,66.19,1.45,1470.0,11.97,running
CNC_02,2026-04-11 16:33:00+00:00,68.41,1.46,1487.0,12.11,running
CNC_02,2026-04-11 16:34:00+00:00,66.24,1.46,1485.0,11.61,running
CNC_02,2026-04-11 16:35:00+00:00,66.61,1.56,1502.0,11.96,running
CNC_02,2026-04-11 16:36:00+00:00,69.76,1.46,1507.0,12.14,running
CNC_02,2026-04-11 16:37:00+00:00,68.35,1.55,1504.0,11.67,running
CNC_02,2026-04-11 16:38:00+00:00,67.32,1.52,1492.0,11.72,running
CNC_02,2026-04-11 16:39:00+00:00,66.15,1.44,1472.0,11.73,running
CNC_02,2026-04-11 16:40:00+00:00,66.07,1.46,1511.0,11.77,running
CNC_02,2026-04-11 16:41:00+00:00,69.77,1.46,1484.0,11.92,running
CNC_02,2026-04-11 16:42:00+00:00,70.0,1.52,1508.0,11.48,running
CNC_02,2026-04-11 16:43:00+00:00,67.2,1.55,1491.0,11.57,running
CNC_02,2026-04-11 16:44:00+00:00,66.65,1.53,1475.0,11.8,running
CNC_02,2026-04-11 16:45:00+00:00,66.7,1.46,1485.0,11.53,running
CNC_02,2026-04-11 16:46:00+00:00,68.65,1.46,1501.0,11.82,running
CNC_02,2026-04-11 16:47:00+00:00,67.37,1.51,1486.0,11.5,running
CNC_02,2026-04-11 16:48:00+00:00,67.22,1.5,1472.0,11.96,running
CNC_02,2026-04-11 16:49:00+00:00,67.41,1.46,1468.0,11.51,running
CNC_02,2026-04-11 16:50:00+00:00,66.93,1.48,1475.0,11.83,running
CNC_02,2026-04-11 16:51:00+00:00,66.75,1.55,1493.0,12.01,running
CNC_02,2026-04-11 16:52:00+00:00,67.68,1.46,1488.0,11.74,running
CNC_02,2026-04-11 16:53:00+00:00,68.5,1.55,1478.0,11.51,running
CNC_02,2026-04-11 16:54:00+00:00,68.88,1.44,1503.0,11.96,running
CNC_02,2026-04-11 16:55:00+00:00,69.33,1.45,1477.0,11.84,running
CNC_02,2026-04-11 16:56:00+00:00,67.3,1.54,1488.0,11.75,running
CNC_02,2026-04-11 16:57:00+00:00,66.71,1.51,1483.0,11.76,running
CNC_02,2026-04-11 16:58:00+00:00,67.07,1.51,1505.0,11.46,running
CNC_02,2026-04-11 16:59:00+00:00,66.9,1.52,1499.0,11.65,running
CNC_02,2026-04-11 17:00:00+00:00,67.13,1.53,1493.0,11.72,running
CNC_02,2026-04-11 17:01:00+00:00,66.19,1.52,1481.0,11.85,running
CNC_02,2026-04-11 17:02:00+00:00,68.91,1.5,1479.0,11.6,running
CNC_02,2026-04-11 17:03:00+00:00,68.84,1.55,1511.0,12.01,running
CNC_02,2026-04-11 17:04:00+00:00,68.42,1.54,1485.0,12.07,running
CNC_02,2026-04-11 17:05:00+00:00,67.72,1.51,1475.0,11.8,running
CNC_02,2026-04-11 17:06:00+00:00,67.35,1.48,1494.0,12.07,running
CNC_02,2026-04-11 17:07:00+00:00,69.33,1.48,1500.0,11.83,running
CNC_02,2026-04-11 17:08:00+00:00,67.38,1.55,1475.0,12.02,running
CNC_02,2026-04-11 17:09:00+00:00,66.83,1.55,1500.0,11.78,running
CNC_02,2026-04-11 17:10:00+00:00,66.28,1.46,1475.0,11.99,running
CNC_02,2026-04-11 17:11:00+00:00,68.5,1.47,1484.0,11.67,running
CNC_02,2026-04-11 17:12:00+00:00,68.62,1.48,1502.0,11.94,running
CNC_02,2026-04-11 17:13:00+00:00,66.95,1.48,1492.0,12.09,running
CNC_02,2026-04-11 17:14:00+00:00,66.41,1.48,1494.0,11.68,running
CNC_02,2026-04-11 17:15:00+00:00,67.14,1.49,1476.0,11.87,running
CNC_02,2026-04-11 17:16:00+00:00,69.54,1.55,1489.0,11.65,running
CNC_02,2026-04-11 17:17:00+00:00,67.52,1.47,1494.0,11.54,running
CNC_02,2026-04-11 17:18:00+00:00,67.26,1.46,1477.0,11.92,running
CNC_02,2026-04-11 17:19:00+00:00,70.01,1.52,1479.0,11.73,running
CNC_02,2026-04-11 17:20:00+00:00,68.52,1.54,1500.0,11.55,running
CNC_02,2026-04-11 17:21:00+00:00,68.42,1.46,1484.0,12.13,running
CNC_02,2026-04-11 17:22:00+00:00,69.6,1.47,1500.0,11.68,running
CNC_02,2026-04-11 17:23:00+00:00,65.99,1.54,1504.0,11.65,running
CNC_02,2026-04-11 17:24:00+00:00,69.11,1.44,1492.0,12.14,running
CNC_02,2026-04-11 17:25:00+00:00,69.18,1.51,1484.0,11.97,running
CNC_02,2026-04-11 17:26:00+00:00,69.94,1.46,1470.0,11.71,running
CNC_02,2026-04-11 17:27:00+00:00,68.07,1.47,1495.0,11.66,running
CNC_02,2026-04-11 17:28:00+00:00,69.97,1.47,1504.0,12.13,running
CNC_02,2026-04-11 17:29:00+00:00,68.0,1.46,1507.0,11.73,running
CNC_02,2026-04-11 17:30:00+00:00,68.18,1.45,1483.0,11.84,running
CNC_02,2026-04-11 17:31:00+00:00,68.79,1.55,1494.0,11.64,running
CNC_02,2026-04-11 17:32:00+00:00,68.23,1.45,1474.0,11.7,running
CNC_02,2026-04-11 17:33:00+00:00,66.05,1.45,1468.0,11.57,running
CNC_02,2026-04-11 17:34:00+00:00,69.33,1.48,1508.0,12.07,running
CNC_02,2026-04-11 17:35:00+00:00,69.48,1.47,1483.0,11.78,running
CNC_02,2026-04-11 17:36:00+00:00,67.72,1.45,1478.0,11.89,running
CNC_02,2026-04-11 17:37:00+00:00,68.72,1.48,1481.0,11.86,running
CNC_02,2026-04-11 17:38:00+00:00,68.67,1.53,1504.0,11.86,running
CNC_02,2026-04-11 17:39:00+00:00,67.51,1.48,1469.0,11.74,running
CNC_02,2026-04-11 17:40:00+00:00,69.5,1.52,1494.0,11.6,running
CNC_02,2026-04-11 17:41:00+00:00,68.39,1.46,1483.0,11.86,running
CNC_02,2026-04-11 17:42:00+00:00,66.15,1.48,1472.0,11.56,running
CNC_02,2026-04-11 17:43:00+00:00,67.4,1.52,1480.0,11.46,running
CNC_02,2026-04-11 17:44:00+00:00,67.59,1.47,1502.0,12.03,running
CNC_02,2026-04-11 17:45:00+00:00,68.7,1.51,1500.0,11.71,running
CNC_02,2026-04-11 17:46:00+00:00,68.62,1.49,1487.0,12.0,running
CNC_02,2026-04-11 17:47:00+00:00,69.19,1.49,1510.0,11.83,running
CNC_02,2026-04-11 17:48:00+00:00,67.95,1.5,1502.0,12.13,running
CNC_02,2026-04-11 17:49:00+00:00,68.78,1.48,1491.0,11.66,running
CNC_02,2026-04-11 17:50:00+00:00,68.63,1.56,1506.0,11.78,running
CNC_02,2026-04-11 17:51:00+00:00,67.36,1.49,1482.0,12.15,running
CNC_02,2026-04-11 17:52:00+00:00,66.78,1.54,1486.0,11.91,running
CNC_02,2026-04-11 17:53:00+00:00,69.73,1.51,1495.0,11.47,running
CNC_02,2026-04-11 17:54:00+00:00,66.49,1.5,1484.0,11.88,running
CNC_02,2026-04-11 17:55:00+00:00,67.53,1.46,1503.0,12.04,running
CNC_02,2026-04-11 17:56:00+00:00,69.91,1.46,1482.0,11.64,running
CNC_02,2026-04-11 17:57:00+00:00,69.75,1.51,1509.0,12.08,running
CNC_02,2026-04-11 17:58:00+00:00,66.96,1.49,1486.0,11.79,running
CNC_02,2026-04-11 17:59:00+00:00,70.03,1.46,1502.0,11.61,running
CNC_02,2026-04-11 18:00:00+00:00,68.98,1.46,1491.0,11.92,running
CNC_02,2026-04-11 18:01:00+00:00,67.72,1.56,1499.0,11.56,running
CNC_02,2026-04-11 18:02:00+00:00,67.48,1.48,1481.0,11.6,running
CNC_02,2026-04-11 18:03:00+00:00,66.72,1.54,1512.0,11.56,running
CNC_02,2026-04-11 18:04:00+00:00,69.19,1.47,1491.0,11.59,running
CNC_02,2026-04-11 18:05:00+00:00,67.07,1.49,1499.0,11.78,running
CNC_02,2026-04-11 18:06:00+00:00,69.27,1.45,1493.0,11.52,running
CNC_02,2026-04-11 18:07:00+00:00,66.44,1.48,1472.0,12.0,running
CNC_02,2026-04-11 18:08:00+00:00,68.03,1.52,1470.0,11.61,running
CNC_02,2026-04-11 18:09:00+00:00,68.1,1.45,1475.0,11.46,running
CNC_02,2026-04-11 18:10:00+00:00,69.68,1.49,1470.0,11.77,running
CNC_02,2026-04-11 18:11:00+00:00,69.58,1.46,1478.0,12.14,running
CNC_02,2026-04-11 18:12:00+00:00,69.44,1.51,1476.0,11.6,running
CNC_02,2026-04-11 18:13:00+00:00,69.47,1.52,1483.0,11.46,running
CNC_02,2026-04-11 18:14:00+00:00,66.51,1.53,1497.0,11.7,running
CNC_02,2026-04-11 18:15:00+00:00,68.38,1.53,1496.0,11.62,running
CNC_02,2026-04-11 18:16:00+00:00,69.84,1.44,1493.0,11.6,running
CNC_02,2026-04-11 18:17:00+00:00,68.85,1.51,1476.0,11.8,running
CNC_02,2026-04-11 18:18:00+00:00,68.08,1.49,1470.0,11.59,running
CNC_02,2026-04-11 18:19:00+00:00,69.91,1.46,1488.0,11.65,running
CNC_02,2026-04-11 18:20:00+00:00,69.05,1.51,1500.0,11.9,running
CNC_02,2026-04-11 18:21:00+00:00,68.02,1.56,1499.0,11.93,running
CNC_02,2026-04-11 18:22:00+00:00,68.78,1.5,1496.0,11.87,running
CNC_02,2026-04-11 18:23:00+00:00,69.58,1.56,1489.0,11.87,running
CNC_02,2026-04-11 18:24:00+00:00,67.14,1.54,1499.0,12.1,running
CNC_02,2026-04-11 18:25:00+00:00,68.43,1.53,1472.0,11.88,running
CNC_02,2026-04-11 18:26:00+00:00,67.5,1.5,1482.0,11.65,running
CNC_02,2026-04-11 18:27:00+00:00,69.31,1.51,1479.0,11.99,running
CNC_02,2026-04-11 18:28:00+00:00,66.27,1.48,1483.0,11.57,running
CNC_02,2026-04-11 18:29:00+00:00,69.4,1.52,1498.0,11.87,running
CNC_02,2026-04-11 18:30:00+00:00,67.5,1.52,1501.0,11.83,running
CNC_02,2026-04-11 18:31:00+00:00,67.88,1.47,1471.0,11.48,running
CNC_02,2026-04-11 18:32:00+00:00,68.87,1.48,1499.0,11.81,running
CNC_02,2026-04-11 18:33:00+00:00,67.78,1.52,1476.0,12.14,running
CNC_02,2026-04-11 18:34:00+00:00,67.31,1.53,1479.0,11.78,running
CNC_02,2026-04-11 18:35:00+00:00,68.0,1.48,1483.0,11.75,running
CNC_02,2026-04-11 18:36:00+00:00,69.37,1.5,1472.0,11.6,running
CNC_02,2026-04-11 18:37:00+00:00,69.98,1.45,1497.0,11.6,running
CNC_02,2026-04-11 18:38:00+00:00,67.72,1.48,1511.0,11.84,running
CNC_02,2026-04-11 18:39:00+00:00,66.98,1.51,1471.0,12.1,running
CNC_02,2026-04-11 18:40:00+00:00,67.36,1.55,1504.0,11.58,running
CNC_02,2026-04-11 18:41:00+00:00,69.89,1.56,1504.0,11.77,running
CNC_02,2026-04-11 18:42:00+00:00,68.7,1.45,1509.0,11.6,running
CNC_02,2026-04-11 18:43:00+00:00,68.88,1.54,1511.0,12.03,running
CNC_02,2026-04-11 18:44:00+00:00,69.3,1.52,1493.0,11.48,running
CNC_02,2026-04-11 18:45:00+00:00,69.93,1.49,1503.0,11.71,running
CNC_02,2026-04-11 18:46:00+00:00,67.82,1.5,1512.0,11.6,running
CNC_02,2026-04-11 18:47:00+00:00,68.01,1.46,1490.0,11.83,running
CNC_02,2026-04-11 18:48:00+00:00,66.52,1.52,1505.0,12.02,running
CNC_02,2026-04-11 18:49:00+00:00,68.94,1.46,1495.0,11.94,running
CNC_02,2026-04-11 18:50:00+00:00,69.06,1.53,1496.0,11.96,running
CNC_02,2026-04-11 18:51:00+00:00,69.44,1.51,1474.0,12.02,running
CNC_02,2026-04-11 18:52:00+00:00,68.66,1.52,1481.0,11.55,running
CNC_02,2026-04-11 18:53:00+00:00,69.15,1.45,1486.0,11.81,running
CNC_02,2026-04-11 18:54:00+00:00,66.03,1.51,1473.0,11.62,running
CNC_02,2026-04-11 18:55:00+00:00,70.01,1.51,1511.0,11.79,running
CNC_02,2026-04-11 18:56:00+00:00,69.24,1.44,1481.0,11.65,running
CNC_02,2026-04-11 18:57:00+00:00,66.24,1.55,1490.0,11.87,running
CNC_02,2026-04-11 18:58:00+00:00,68.08,1.47,1509.0,11.92,running
CNC_02,2026-04-11 18:59:00+00:00,66.46,1.5,1468.0,11.92,running
CNC_02,2026-04-11 19:00:00+00:00,68.1,1.55,1510.0,11.52,running
CNC_02,2026-04-11 19:01:00+00:00,66.33,1.55,1491.0,11.78,running
CNC_02,2026-04-11 19:02:00+00:00,68.29,1.5,1495.0,12.12,running
CNC_02,2026-04-11 19:03:00+00:00,68.43,1.48,1477.0,12.13,running
CNC_02,2026-04-11 19:04:00+00:00,68.32,1.51,1469.0,12.1,running
CNC_02,2026-04-11 19:05:00+00:00,67.88,1.56,1475.0,11.68,running
CNC_02,2026-04-11 19:06:00+00:00,66.82,1.49,1511.0,11.74,running
CNC_02,2026-04-11 19:07:00+00:00,69.33,1.53,1481.0,11.86,running
CNC_02,2026-04-11 19:08:00+00:00,69.43,1.51,1479.0,12.06,running
CNC_02,2026-04-11 19:09:00+00:00,68.23,1.56,1497.0,11.76,running
CNC_02,2026-04-11 19:10:00+00:00,67.74,1.55,1511.0,11.74,running
CNC_02,2026-04-11 19:11:00+00:00,66.63,1.44,1482.0,11.69,running
CNC_02,2026-04-11 19:12:00+00:00,67.7,1.46,1490.0,12.11,running
CNC_02,2026-04-11 19:13:00+00:00,66.91,1.52,1469.0,11.9,running
CNC_02,2026-04-11 19:14:00+00:00,69.79,1.47,1504.0,11.5,running
CNC_02,2026-04-11 19:15:00+00:00,67.42,1.44,1484.0,11.67,running
CNC_02,2026-04-11 19:16:00+00:00,68.79,1.48,1504.0,11.65,running
CNC_02,2026-04-11 19:17:00+00:00,66.87,1.5,1497.0,12.08,running
CNC_02,2026-04-11 19:18:00+00:00,69.28,1.5,1511.0,11.66,running
CNC_02,2026-04-11 19:19:00+00:00,70.04,1.49,1479.0,11.72,running
CNC_02,2026-04-11 19:20:00+00:00,68.35,1.5,1470.0,11.7,running
CNC_02,2026-04-11 19:21:00+00:00,67.97,1.52,1510.0,12.12,running
CNC_02,2026-04-11 19:22:00+00:00,68.06,1.51,1499.0,12.04,running
CNC_02,2026-04-11 19:23:00+00:00,69.0,1.53,1488.0,12.06,running
CNC_02,2026-04-11 19:24:00+00:00,68.66,1.46,1494.0,11.67,running
CNC_02,2026-04-11 19:25:00+00:00,66.79,1.52,1496.0,12.12,running
CNC_02,2026-04-11 19:26:00+00:00,69.94,1.49,1476.0,11.55,running
CNC_02,2026-04-11 19:27:00+00:00,69.93,1.49,1483.0,11.89,running
CNC_02,2026-04-11 19:28:00+00:00,66.19,1.52,1507.0,11.96,running
CNC_02,2026-04-11 19:29:00+00:00,67.66,1.45,1478.0,11.63,running
CNC_02,2026-04-11 19:30:00+00:00,67.53,1.46,1493.0,11.71,running
CNC_02,2026-04-11 19:31:00+00:00,67.99,1.47,1488.0,11.95,running
CNC_02,2026-04-11 19:32:00+00:00,66.32,1.5,1495.0,11.92,running
CNC_02,2026-04-11 19:33:00+00:00,69.72,1.53,1501.0,12.06,running
CNC_02,2026-04-11 19:34:00+00:00,69.69,1.54,1495.0,12.04,running
CNC_02,2026-04-11 19:35:00+00:00,67.29,1.55,1475.0,11.61,running
CNC_02,2026-04-11 19:36:00+00:00,66.61,1.53,1487.0,11.97,running
CNC_02,2026-04-11 19:37:00+00:00,68.04,1.49,1508.0,11.75,running
CNC_02,2026-04-11 19:38:00+00:00,68.48,1.54,1477.0,11.73,running
CNC_02,2026-04-11 19:39:00+00:00,66.55,1.51,1503.0,11.48,running
CNC_02,2026-04-11 19:40:00+00:00,66.21,1.53,1499.0,11.73,running
CNC_02,2026-04-11 19:41:00+00:00,67.43,1.47,1470.0,11.81,running
CNC_02,2026-04-11 19:42:00+00:00,68.47,1.54,1492.0,11.55,running
CNC_02,2026-04-11 19:43:00+00:00,67.22,1.53,1495.0,11.99,running
CNC_02,2026-04-11 19:44:00+00:00,67.65,1.45,1508.0,11.69,running
CNC_02,2026-04-11 19:45:00+00:00,66.3,1.51,1501.0,11.78,running
CNC_02,2026-04-11 19:46:00+00:00,68.46,1.49,1504.0,12.0,running
CNC_02,2026-04-11 19:47:00+00:00,68.9,1.44,1491.0,12.0,running
CNC_02,2026-04-11 19:48:00+00:00,66.96,1.47,1508.0,12.04,running
CNC_02,2026-04-11 19:49:00+00:00,69.99,1.5,1473.0,11.45,running
CNC_02,2026-04-11 19:50:00+00:00,68.84,1.54,1487.0,11.75,running
CNC_02,2026-04-11 19:51:00+00:00,69.39,1.46,1470.0,12.13,running
CNC_02,2026-04-11 19:52:00+00:00,68.17,1.53,1510.0,12.02,running
CNC_02,2026-04-11 19:53:00+00:00,67.87,1.52,1496.0,12.1,running
CNC_02,2026-04-11 19:54:00+00:00,66.54,1.52,1506.0,11.7,running
CNC_02,2026-04-11 19:55:00+00:00,68.85,1.47,1472.0,11.46,running
CNC_02,2026-04-11 19:56:00+00:00,68.12,1.45,1494.0,11.71,running
CNC_02,2026-04-11 19:57:00+00:00,65.99,1.47,1501.0,11.71,running
CNC_02,2026-04-11 19:58:00+00:00,68.92,1.54,1503.0,11.92,running
CNC_02,2026-04-11 19:59:00+00:00,69.01,1.51,1488.0,11.49,running
CNC_02,2026-04-11 20:00:00+00:00,69.94,1.54,1498.0,11.9,running
CNC_02,2026-04-11 20:01:00+00:00,68.31,1.45,1482.0,11.69,running
CNC_02,2026-04-11 20:02:00+00:00,69.2,1.51,1485.0,11.68,running
CNC_02,2026-04-11 20:03:00+00:00,69.44,1.53,1504.0,11.73,running
CNC_02,2026-04-11 20:04:00+00:00,67.92,1.51,1476.0,11.7,running
CNC_02,2026-04-11 20:05:00+00:00,67.96,1.52,1488.0,11.56,running
CNC_02,2026-04-11 20:06:00+00:00,67.69,1.5,1497.0,12.05,running
CNC_02,2026-04-11 20:07:00+00:00,66.91,1.51,1486.0,11.93,running
CNC_02,2026-04-11 20:08:00+00:00,69.53,1.5,1505.0,11.45,running
CNC_02,2026-04-11 20:09:00+00:00,69.68,1.53,1474.0,11.92,running
CNC_02,2026-04-11 20:10:00+00:00,68.06,1.56,1481.0,11.88,running
CNC_02,2026-04-11 20:11:00+00:00,68.09,1.47,1504.0,11.97,running
CNC_02,2026-04-11 20:12:00+00:00,68.18,1.55,1509.0,12.03,running
CNC_02,2026-04-11 20:13:00+00:00,66.58,1.55,1481.0,11.85,running
CNC_02,2026-04-11 20:14:00+00:00,69.94,1.47,1477.0,12.05,running
CNC_02,2026-04-11 20:15:00+00:00,66.01,1.46,1482.0,11.97,running
CNC_02,2026-04-11 20:16:00+00:00,67.92,1.49,1509.0,11.98,running
CNC_02,2026-04-11 20:17:00+00:00,68.54,1.48,1506.0,11.63,running
CNC_02,2026-04-11 20:18:00+00:00,69.82,1.47,1504.0,12.09,running
CNC_02,2026-04-11 20:19:00+00:00,66.88,1.47,1471.0,11.69,running
CNC_02,2026-04-11 20:20:00+00:00,68.0,1.45,1474.0,11.74,running
CNC_02,2026-04-11 20:21:00+00:00,66.69,1.53,1482.0,11.48,running
CNC_02,2026-04-11 20:22:00+00:00,66.59,1.48,1474.0,11.6,running
CNC_02,2026-04-11 20:23:00+00:00,66.8,1.49,1491.0,11.89,running
CNC_02,2026-04-11 20:24:00+00:00,69.67,1.52,1477.0,11.76,running
CNC_02,2026-04-11 20:25:00+00:00,68.94,1.51,1475.0,12.0,running
CNC_02,2026-04-11 20:26:00+00:00,66.76,1.48,1500.0,12.13,running
CNC_02,2026-04-11 20:27:00+00:00,69.59,1.56,1485.0,11.75,running
CNC_02,2026-04-11 20:28:00+00:00,66.62,1.5,1503.0,11.49,running
CNC_02,2026-04-11 20:29:00+00:00,67.26,1.55,1476.0,11.66,running
CNC_02,2026-04-11 20:30:00+00:00,69.78,1.48,1505.0,11.65,running
CNC_02,2026-04-11 20:31:00+00:00,67.01,1.46,1470.0,11.74,running
CNC_02,2026-04-11 20:32:00+00:00,68.87,1.5,1486.0,11.59,running
CNC_02,2026-04-11 20:33:00+00:00,68.75,1.47,1469.0,12.13,running
CNC_02,2026-04-11 20:34:00+00:00,69.81,1.47,1478.0,11.86,running
CNC_02,2026-04-11 20:35:00+00:00,67.7,1.55,1487.0,11.54,running
CNC_02,2026-04-11 20:36:00+00:00,68.19,1.45,1488.0,11.85,running
CNC_02,2026-04-11 20:37:00+00:00,69.82,1.48,1497.0,11.45,running
CNC_02,2026-04-11 20:38:00+00:00,69.52,1.48,1478.0,11.52,running
CNC_02,2026-04-11 20:39:00+00:00,69.16,1.45,1495.0,11.67,running
CNC_02,2026-04-11 20:40:00+00:00,68.86,1.56,1480.0,11.88,running
CNC_02,2026-04-11 20:41:00+00:00,67.47,1.5,1471.0,11.59,running
CNC_02,2026-04-11 20:42:00+00:00,69.2,1.48,1468.0,11.67,running
CNC_02,2026-04-11 20:43:00+00:00,68.69,1.56,1506.0,11.98,running
CNC_02,2026-04-11 20:44:00+00:00,69.75,1.52,1491.0,11.83,running
CNC_02,2026-04-11 20:45:00+00:00,69.81,1.44,1491.0,11.99,running
CNC_02,2026-04-11 20:46:00+00:00,66.12,1.54,1505.0,11.82,running
CNC_02,2026-04-11 20:47:00+00:00,69.34,1.46,1510.0,11.48,running
CNC_02,2026-04-11 20:48:00+00:00,66.11,1.5,1501.0,11.94,running
CNC_02,2026-04-11 20:49:00+00:00,68.2,1.53,1495.0,12.05,running
CNC_02,2026-04-11 20:50:00+00:00,66.43,1.56,1507.0,12.08,running
CNC_02,2026-04-11 20:51:00+00:00,67.44,1.55,1474.0,11.5,running
CNC_02,2026-04-11 20:52:00+00:00,67.59,1.55,1511.0,11.8,running
CNC_02,2026-04-11 20:53:00+00:00,69.03,1.5,1473.0,11.91,running
CNC_02,2026-04-11 20:54:00+00:00,66.56,1.52,1478.0,11.63,running
CNC_02,2026-04-11 20:55:00+00:00,68.71,1.5,1505.0,11.93,running
CNC_02,2026-04-11 20:56:00+00:00,67.16,1.53,1471.0,11.97,running
CNC_02,2026-04-11 20:57:00+00:00,67.53,1.48,1491.0,12.09,running
CNC_02,2026-04-11 20:58:00+00:00,67.01,1.56,1494.0,11.62,running
CNC_02,2026-04-11 20:59:00+00:00,68.78,1.53,1491.0,11.54,running
CNC_02,2026-04-11 21:00:00+00:00,69.29,1.54,1502.0,11.98,running
CNC_02,2026-04-11 21:01:00+00:00,67.52,1.5,1497.0,11.56,running
CNC_02,2026-04-11 21:02:00+00:00,68.43,1.45,1506.0,11.53,running
CNC_02,2026-04-11 21:03:00+00:00,69.11,1.47,1509.0,11.91,running
CNC_02,2026-04-11 21:04:00+00:00,67.72,1.45,1495.0,11.71,running
CNC_02,2026-04-11 21:05:00+00:00,69.22,1.54,1498.0,11.64,running
CNC_02,2026-04-11 21:06:00+00:00,66.67,1.5,1488.0,11.92,running
CNC_02,2026-04-11 21:07:00+00:00,68.13,1.5,1489.0,11.8,running
CNC_02,2026-04-11 21:08:00+00:00,69.52,1.46,1468.0,11.6,running
CNC_02,2026-04-11 21:09:00+00:00,67.23,1.51,1505.0,11.95,running
CNC_02,2026-04-11 21:10:00+00:00,70.03,1.44,1476.0,11.51,running
CNC_02,2026-04-11 21:11:00+00:00,68.67,1.49,1482.0,11.67,running
CNC_02,2026-04-11 21:12:00+00:00,69.6,1.45,1482.0,11.8,running
CNC_02,2026-04-11 21:13:00+00:00,67.64,1.52,1495.0,12.01,running
CNC_02,2026-04-11 21:14:00+00:00,69.4,1.49,1506.0,11.89,running
CNC_02,2026-04-11 21:15:00+00:00,69.47,1.5,1469.0,11.91,running
CNC_02,2026-04-11 21:16:00+00:00,69.9,1.55,1474.0,11.79,running
CNC_02,2026-04-11 21:17:00+00:00,69.52,1.49,1491.0,12.15,running
CNC_02,2026-04-11 21:18:00+00:00,67.93,1.46,1469.0,11.77,running
CNC_02,2026-04-11 21:19:00+00:00,68.06,1.55,1503.0,11.49,running
CNC_02,2026-04-11 21:20:00+00:00,69.29,1.45,1468.0,11.83,running
CNC_02,2026-04-11 21:21:00+00:00,68.12,1.48,1488.0,12.1,running
CNC_02,2026-04-11 21:22:00+00:00,68.72,1.48,1509.0,11.56,running
CNC_02,2026-04-11 21:23:00+00:00,66.67,1.47,1478.0,11.5,running
CNC_02,2026-04-11 21:24:00+00:00,67.22,1.51,1478.0,11.52,running
CNC_02,2026-04-11 21:25:00+00:00,68.61,1.49,1497.0,11.62,running
CNC_02,2026-04-11 21:26:00+00:00,69.04,1.56,1479.0,11.9,running
CNC_02,2026-04-11 21:27:00+00:00,69.08,1.51,1481.0,11.6,running
CNC_02,2026-04-11 21:28:00+00:00,68.6,1.5,1505.0,11.51,running
CNC_02,2026-04-11 21:29:00+00:00,66.09,1.48,1489.0,11.9,running
CNC_02,2026-04-11 21:30:00+00:00,66.43,1.51,1504.0,12.09,running
CNC_02,2026-04-11 21:31:00+00:00,69.63,1.5,1508.0,11.83,running
CNC_02,2026-04-11 21:32:00+00:00,66.26,1.56,1468.0,11.65,running
CNC_02,2026-04-11 21:33:00+00:00,66.15,1.51,1493.0,11.9,running
CNC_02,2026-04-11 21:34:00+00:00,66.53,1.44,1480.0,11.48,running
CNC_02,2026-04-11 21:35:00+00:00,66.1,1.47,1512.0,12.01,running
CNC_02,2026-04-11 21:36:00+00:00,67.44,1.49,1509.0,11.91,running
CNC_02,2026-04-11 21:37:00+00:00,69.37,1.54,1475.0,11.46,running
CNC_02,2026-04-11 21:38:00+00:00,67.05,1.51,1508.0,11.66,running
CNC_02,2026-04-11 21:39:00+00:00,69.43,1.52,1497.0,11.95,running
CNC_02,2026-04-11 21:40:00+00:00,68.05,1.52,1503.0,11.86,running
CNC_02,2026-04-11 21:41:00+00:00,66.12,1.5,1494.0,12.07,running
CNC_02,2026-04-11 21:42:00+00:00,65.98,1.45,1484.0,12.01,running
CNC_02,2026-04-11 21:43:00+00:00,67.94,1.48,1499.0,11.8,running
CNC_02,2026-04-11 21:44:00+00:00,68.3,1.49,1500.0,11.46,running
CNC_02,2026-04-11 21:45:00+00:00,65.97,1.52,1469.0,11.68,running
CNC_02,2026-04-11 21:46:00+00:00,67.45,1.51,1502.0,12.03,running
CNC_02,2026-04-11 21:47:00+00:00,67.1,1.46,1511.0,11.48,running
CNC_02,2026-04-11 21:48:00+00:00,69.28,1.44,1489.0,11.9,running
CNC_02,2026-04-11 21:49:00+00:00,67.91,1.51,1469.0,11.56,running
CNC_02,2026-04-11 21:50:00+00:00,68.22,1.54,1492.0,11.8,running
CNC_02,2026-04-11 21:51:00+00:00,69.99,1.49,1485.0,11.5,running
CNC_02,2026-04-11 21:52:00+00:00,69.16,1.45,1474.0,11.49,running
CNC_02,2026-04-11 21:53:00+00:00,66.74,1.49,1470.0,11.74,running
CNC_02,2026-04-11 21:54:00+00:00,67.92,1.45,1470.0,11.67,running
CNC_02,2026-04-11 21:55:00+00:00,68.61,1.51,1473.0,11.51,running
CNC_02,2026-04-11 21:56:00+00:00,66.72,1.54,1509.0,11.82,running
CNC_02,2026-04-11 21:57:00+00:00,69.64,1.46,1497.0,11.91,running
CNC_02,2026-04-11 21:58:00+00:00,67.79,1.53,1489.0,12.05,running
CNC_02,2026-04-11 21:59:00+00:00,66.51,1.44,1485.0,11.54,running
CNC_02,2026-04-11 22:00:00+00:00,66.69,1.45,1487.0,11.97,running
CNC_02,2026-04-11 22:01:00+00:00,68.23,1.48,1468.0,11.81,running
CNC_02,2026-04-11 22:02:00+00:00,67.3,1.47,1488.0,11.57,running
CNC_02,2026-04-11 22:03:00+00:00,67.27,1.55,1495.0,12.15,running
